direccion,precio,gastos_comunes,caracteristicas,num_caracteristicas,fecha_descarga,fecha_publicacion,titulo,url,latitud,longitud,ciudad
"San Martín 714, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",500.000,,47 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 4 meses por Claudio San Martín Propiedades,A Pasos Del Metro Santa Ana Y Autopistas Edif. Con Piscina ,https://www.portalinmobiliario.com/MLC-1382555253-a-pasos-del-metro-santa-ana-y-autopistas-edif-con-piscina-_JM#position=34&search_layout=stack&type=item&tracking_id=f74576e3-3c6a-4ef1-981c-6e7fcc1db00d,-33.435536355102045,-70.65877809387754,Santiago
"Avenida Vicuña Mackenna 1200 - 1500, Ñuñoa, Santiago, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 60.000,54 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 21 días,"Precio Increible Depto Nororiente, Vista ,luminoso, 2 Metros",https://www.portalinmobiliario.com/MLC-1378184771-precio-increible-depto-nororiente-vista-luminoso-2-metros-_JM#position=35&search_layout=stack&type=item&tracking_id=f74576e3-3c6a-4ef1-981c-6e7fcc1db00d,-33.4532569,-70.6306064,Santiago
"Avenida Manuel Antonio Matta 524, Santiago, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 110.000,52 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 17 días,"Depto. Dos Dormitorios, Cocina Americana, Balcón,  Estac.",https://www.portalinmobiliario.com/MLC-1379226251-depto-dos-dormitorios-cocina-americana-balcon-estac-_JM#position=36&search_layout=stack&type=item&tracking_id=f74576e3-3c6a-4ef1-981c-6e7fcc1db00d,-33.45783924,-70.64002511,Santiago
"Rosas 1236, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",470.000,Gastos comunes aproximados $ 85.000,50 m² totales / 1 dormitorio / 1 baño,3,2023-05-19,Publicado hace 22 días,"Arriendo Dpto Nuevo De 1d+1b+est+bod En Santa Rosa, Santiago",https://www.portalinmobiliario.com/MLC-1377803367-arriendo-dpto-nuevo-de-1d1bestbod-en-santa-rosa-santiago-_JM#position=37&search_layout=stack&type=item&tracking_id=f74576e3-3c6a-4ef1-981c-6e7fcc1db00d,-33.43558742857143,-70.6548337755102,Santiago
"Barrio Yungay, Santiago, RM (Metropolitana)",17,Gastos comunes aproximados $ 100.000,57 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 26 días por Engel & Völkers Ñuñoa,Dpto 2 Dormitorios Con Estacionamiento Barrio Yungay,https://www.portalinmobiliario.com/MLC-1570600412-dpto-2-dormitorios-con-estacionamiento-barrio-yungay-_JM#position=38&search_layout=stack&type=item&tracking_id=f74576e3-3c6a-4ef1-981c-6e7fcc1db00d,-33.4398855,-70.673977,Santiago
"Santa Isabel 95, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",560.000,Gastos comunes aproximados $ 80.000,50 m² totales / 3 dormitorios / 2 baños,3,2023-05-19,Publicado hace 16 días,Dpto 3 Dormitorios Santa Isabel ,https://www.portalinmobiliario.com/MLC-1611154212-dpto-3-dormitorios-santa-isabel-_JM#position=40&search_layout=stack&type=item&tracking_id=f74576e3-3c6a-4ef1-981c-6e7fcc1db00d,-33.447637353658536,-70.63346123902438,Santiago
"Avenida Portugal 981, Santiago, Chile, Barrio Diez de Julio, Santiago, RM (Metropolitana)",480.000,Gastos comunes aproximados $ 135.000,56 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 37 días,Amplio Dpto Av. Portugal 981  2h.2b.2e.1b,https://www.portalinmobiliario.com/MLC-1682348310-amplio-dpto-av-portugal-981-2h2b2e1b-_JM#position=41&search_layout=stack&type=item&tracking_id=f74576e3-3c6a-4ef1-981c-6e7fcc1db00d,-33.454930928,-70.633714352,Santiago
"Amunátegui 630, Santiago, Región Metropolitana, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",500.000,Gastos comunes aproximados $ 90.000,55 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 10 días,Arriendo Santo Domingo Amunátegui 2d+2b+1est+1bod Metro Ana,https://www.portalinmobiliario.com/MLC-1381939349-arriendo-santo-domingo-amunategui-2d2b1est1bod-metro-ana-_JM#position=42&search_layout=stack&type=item&tracking_id=f74576e3-3c6a-4ef1-981c-6e7fcc1db00d,-33.4367626,-70.6575074,Santiago
"General Mackenna 1500 - 1800, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",500.000,Gastos comunes aproximados $ 90.000,60 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 27 días,"Estupendo Departamento, General Mackena",https://www.portalinmobiliario.com/MLC-1569105940-estupendo-departamento-general-mackena-_JM#position=43&search_layout=stack&type=item&tracking_id=f74576e3-3c6a-4ef1-981c-6e7fcc1db00d,-33.43343235762712,-70.66304150677966,Santiago
"Argomedo 350, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 55.000,37 m² totales / 1 dormitorio / 1 baño,3,2023-05-19,Publicado hace 7 días,Arriendo Depto Amboblado 1d Incluye Internet,https://www.portalinmobiliario.com/MLC-1383479947-arriendo-depto-amboblado-1d-incluye-internet-_JM#position=44&search_layout=stack&type=item&tracking_id=f74576e3-3c6a-4ef1-981c-6e7fcc1db00d,-33.44991179047619,-70.63652624761906,Santiago
"Lord Cochrane 181, Santiago, Chile, Bulnes, Santiago, RM (Metropolitana)",520.000,Gastos comunes aproximados $ 80.000,55 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 31 días,Excelente Departamento A Pasos De Estación De Metro Moneda,https://www.portalinmobiliario.com/MLC-1552200120-excelente-departamento-a-pasos-de-estacion-de-metro-moneda-_JM#position=45&search_layout=stack&type=item&tracking_id=f74576e3-3c6a-4ef1-981c-6e7fcc1db00d,-33.448512775,-70.654998775,Santiago
"San Martín 65, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",498.000,Gastos comunes aproximados $ 140.000,70 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 2 meses,Departamento Edificio San Martin Downtown,https://www.portalinmobiliario.com/MLC-1374064825-departamento-edificio-san-martin-downtown-_JM#position=46&search_layout=stack&type=item&tracking_id=f74576e3-3c6a-4ef1-981c-6e7fcc1db00d,-33.44396010555556,-70.65744596111111,Santiago
"Domeyko , José Miguel Carrera, Ejército - Toesca, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 55.000,36 m² totales / 1 dormitorio / 1 baño,3,2023-05-19,Publicado hace 37 días,Departamento En Arriendo De 1 Dorm. En Santiago,https://www.portalinmobiliario.com/MLC-1527683702-departamento-en-arriendo-de-1-dorm-en-santiago-_JM#position=47&search_layout=stack&type=item&tracking_id=f74576e3-3c6a-4ef1-981c-6e7fcc1db00d,-33.4569349,-70.6677755,Santiago
"Amunátegui 300 - 600, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 80.000,65 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 22 días,Amunategui // 2 Dor / 2 Baños / Bodega,https://www.portalinmobiliario.com/MLC-1377794377-amunategui-2-dor-2-banos-bodega-_JM#position=48&search_layout=stack&type=item&tracking_id=f74576e3-3c6a-4ef1-981c-6e7fcc1db00d,-33.4366777,-70.6571866,Santiago
"Rosas 1220, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",560.000,Gastos comunes aproximados $ 70.000,48 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 17 días,Departamento Excelente Ubicacion ,https://www.portalinmobiliario.com/MLC-1608953072-departamento-excelente-ubicacion-_JM#position=50&search_layout=stack&type=item&tracking_id=f74576e3-3c6a-4ef1-981c-6e7fcc1db00d,-33.43556388571429,-70.65463166938775,Santiago
"Lord Cochrane 1 - 300, Santiago, Chile, Bulnes, Santiago, RM (Metropolitana)",460.000,Gastos comunes aproximados $ 75.000,60 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 14 días,"Dos Dormitorios Con Estacionamiento, Calle  Lord Cochrane ",https://www.portalinmobiliario.com/MLC-1380069611-dos-dormitorios-con-estacionamiento-calle-lord-cochrane-_JM#position=2&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.4618418,-70.6531468,Santiago
"Morandé 617, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",470.000,,60 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 14 días,"2 Dormitorios Amplios, Depto Estilo Mariposa + Estac Y Bodeg",https://www.portalinmobiliario.com/MLC-1380047973-2-dormitorios-amplios-depto-estilo-mariposa-estac-y-bodeg-_JM#position=3&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.436229524,-70.654086268,Santiago
"San Martin, 898, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 100.000,54 m² totales / 3 dormitorios / 2 baños,3,2023-05-19,Publicado hace 37 días por Re/max 360,Depto. San Martin 3d 2b 1estac 1bod,https://www.portalinmobiliario.com/MLC-1527266238-depto-san-martin-3d-2b-1estac-1bod-_JM#position=4&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.4435178,-70.6575638,Santiago
"Santiago Concha 900 - 1200, Santiago, Región Metropolitana, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 110.000,42 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 13 días,"Metro Avenida Matta, Disponibilidad 05 De Junio.",https://www.portalinmobiliario.com/MLC-1626768476-metro-avenida-matta-disponibilidad-05-de-junio-_JM#position=5&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.4734297,-70.6364196,Santiago
"Avenida Manuel Antonio Matta 300 - 600, Santiago, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 110.000,42 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 13 días,"Metro Avenida Matta, Disponibilidad 05 De Junio. ",https://www.portalinmobiliario.com/MLC-1626767644-metro-avenida-matta-disponibilidad-05-de-junio-_JM#position=6&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.4564531,-70.633434,Santiago
"Morandé 707, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",460.000,Gastos comunes aproximados $ 95.000,52 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 18 días,Excelente Depto Estilo Mariposa Morande Con Rosas,https://www.portalinmobiliario.com/MLC-1605551842-excelente-depto-estilo-mariposa-morande-con-rosas-_JM#position=7&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.4354693,-70.654023,Santiago
"Eyzaguirre 771, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)",1.850,Gastos comunes aproximados $ 52.000,34.8 m² totales / 1 dormitorio / 1 baño,3,2023-05-19,Publicado hace 5 meses,Vende  Dueño Directo Departamento Eyzaguirre San Francisco,https://www.portalinmobiliario.com/MLC-1680921656-vende-dueno-directo-departamento-eyzaguirre-san-francisco-_JM#position=8&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.4518854,-70.6461449,Santiago
"Arturo Prat 324, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 60.000,50 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 8 días,Metro U. De Chile / Arturo Prat / 2d / 2b ,https://www.portalinmobiliario.com/MLC-1383054807-metro-u-de-chile-arturo-prat-2d-2b-_JM#position=9&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.4501435,-70.6489401,Santiago
"Diagonal Vicuña Mackenna  2004, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",450.000,,60 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 22 días,Dpto 2 Dormitorios Metro Ñuble,https://www.portalinmobiliario.com/MLC-1377877719-dpto-2-dormitorios-metro-nuble-_JM#position=10&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.4703729516129,-70.62627874032258,Santiago
"Vergara Sn, Ejército - Toesca, Santiago, RM (Metropolitana)",460.000,,50 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 8 días,Departamento 2 Dormitorios 2 Baños Y Estacionamiento ,https://www.portalinmobiliario.com/MLC-1648277440-departamento-2-dormitorios-2-banos-y-estacionamiento-_JM#position=11&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.4485491,-70.6622192,Santiago
"Lira 399, Santa Isabel, Santiago, RM (Metropolitana)",480.000,Gastos comunes aproximados $ 80.000,56 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 28 días,Arriendo Bello Departamento Lira Con Victoria (2d+2b+1e+1b),https://www.portalinmobiliario.com/MLC-1375194083-arriendo-bello-departamento-lira-con-victoria-2d2b1e1b-_JM#position=12&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.4480303,-70.6395425,Santiago
"Av. Manuel Antonio Matta 747, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 87.000,52 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 41 días,Departamento 2 Dormitorios 2 Baños +estacionamiento 52m2,https://www.portalinmobiliario.com/MLC-1645089256-departamento-2-dormitorios-2-banos-estacionamiento-52m2-_JM#position=13&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.458282061538455,-70.64414803846155,Santiago
"Padre Miguel De Olivares 1470, Santiago, Chile, Dieciocho, Santiago, RM (Metropolitana)",500.000,,50 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 24 días,"Departamento, Estacionamiento. Gastos Comunes Incluidos:",https://www.portalinmobiliario.com/MLC-1376900647-departamento-estacionamiento-gastos-comunes-incluidos-_JM#position=15&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.44918841176471,-70.65622569411765,Santiago
"Santa Victoria 387, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",490.000,Gastos comunes aproximados $ 90.000,71 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 7 meses,Amplio Y Luminoso Departamento En Santiago,https://www.portalinmobiliario.com/MLC-1606272994-amplio-y-luminoso-departamento-en-santiago-_JM#position=16&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.447984758333334,-70.63924315833333,Santiago
"Monjitas 879, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 65.000,64 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 15 días,Monjitas A Pasos De Plaza De Armas,https://www.portalinmobiliario.com/MLC-1614500824-monjitas-a-pasos-de-plaza-de-armas-_JM#position=17&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.4370981,-70.649613,Santiago
"Morande 580, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",450.000,,38 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 44 días,Arriendo Departamento Santiago,https://www.portalinmobiliario.com/MLC-1369642747-arriendo-departamento-santiago-_JM#position=18&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.43680765306122,-70.65427710408163,Santiago
"San Diego 1473, Santiago, Chile, Parque O'Higgins, Santiago, RM (Metropolitana)",88.000.000,Gastos comunes aproximados $ 60.000,40 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 13 días,Departamento San Diego,https://www.portalinmobiliario.com/MLC-1625259018-departamento-san-diego-_JM#position=19&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.4474423,-70.6510645,Santiago
"Santa Isabel 353, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",550.000,Gastos comunes aproximados $ 110.000,72 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 10 días,"Dos Dormitorios , Calle Santa Isabel ",https://www.portalinmobiliario.com/MLC-1640535940-dos-dormitorios-calle-santa-isabel-_JM#position=20&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.44866119,-70.63742885666667,Santiago
"Máximo Humbser 527, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",600.000,Gastos comunes aproximados $ 58.000,90 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 2 meses,"Clásico, Francés, Amplio Departamento, Barrio Bellas Artes",https://www.portalinmobiliario.com/MLC-1382888085-clasico-frances-amplio-departamento-barrio-bellas-artes-_JM#position=21&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.4395645,-70.6448649,Santiago
"Vergara 749, Santiago, Chile, Ejército - Toesca, Santiago, RM (Metropolitana)",530.000,,74 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 35 días,"Arriendo De Departamento 2d/2b, Estacionamiento Y Bodega",https://www.portalinmobiliario.com/MLC-1536270216-arriendo-de-departamento-2d2b-estacionamiento-y-bodega-_JM#position=22&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.4562191,-70.66138551776666,Santiago
"Lira 140, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",650.000,Gastos comunes aproximados $ 95.000,66 m² totales / 3 dormitorios / 2 baños,3,2023-05-19,Publicado hace 8 meses,Oportunidad Arriendo Departamento Santiago (lira),https://www.portalinmobiliario.com/MLC-1370317107-oportunidad-arriendo-departamento-santiago-lira-_JM#position=23&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.4445095,-70.6405555,Santiago
"Avenida Manuel Antonio Matta 52, Santiago, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",450.000,,47 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 27 días,Departamento  Metro Irarrazaval ,https://www.portalinmobiliario.com/MLC-1568327596-departamento-metro-irarrazaval-_JM#position=24&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.455810792019925,-70.63047628133187,Santiago
"Abdón Cifuentes Sn, Barrio República, Santiago, RM (Metropolitana)",950.000,,200 m² totales / 7 dormitorios / 3 baños,3,2023-05-19,Publicado hace 23 días,"Dpto.tipo Casa Patio, 1er Piso, Subterráneo Y Patio ",https://www.portalinmobiliario.com/MLC-1582373720-dptotipo-casa-patio-1er-piso-subterraneo-y-patio-_JM#position=25&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.4493583,-70.6657099,Santiago
"Esperanza 762, Santiago, Chile, Barrio Yungay, Santiago, RM (Metropolitana)",85.000.000,Gastos comunes aproximados $ 700.000,50 m² totales / 3 dormitorios / 2 baños,3,2023-05-19,Publicado hace 4 meses,Vendo Departamento  3 Dormitorios ,https://www.portalinmobiliario.com/MLC-1381430613-vendo-departamento-3-dormitorios-_JM#position=26&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.43603020408163,-70.67611905102041,Santiago
"Arturo Prat 1200 - 1500, Santiago, Chile, Parque O'Higgins, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 30.000,49 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 26 días,Excelente Departamento En Arriendo ! ,https://www.portalinmobiliario.com/MLC-1571725516-excelente-departamento-en-arriendo--_JM#position=27&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.2859277,-70.8758772,Santiago
"Santa Isabel 489, Santa Isabel, Santiago, RM (Metropolitana)",520.000,,80 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 11 días,Arriendo Departamento En Santa Isabel Con Carmen. Santiago,https://www.portalinmobiliario.com/MLC-1637241190-arriendo-departamento-en-santa-isabel-con-carmen-santiago-_JM#position=29&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.4495103,-70.64132603991753,Santiago
"Morandé 626, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 80.000,60 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 3 meses,Morande 626,https://www.portalinmobiliario.com/MLC-1408802610-morande-626-_JM#position=30&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.4361758,-70.6543667745098,Santiago
"Barrio Yungay, Barrio Yungay, Santiago, RM (Metropolitana)",540.000,,401 m² totales / 1 dormitorio / 1 baño,3,2023-05-19,Publicado hace 9 días,Departamento En Arriendo De 1 Dorm. En Santiago,https://www.portalinmobiliario.com/MLC-1382288079-departamento-en-arriendo-de-1-dorm-en-santiago-_JM#position=31&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.4398855,-70.673977,Santiago
"Lira 300 - 600, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",550.000,,54 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 29 días,Lira (entre Argomedo Y Santa Isabel),https://www.portalinmobiliario.com/MLC-1374763719-lira-entre-argomedo-y-santa-isabel-_JM#position=32&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.446876,-70.6397353,Santiago
"Santo Domingo 1161, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 100.000,60 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 11 meses,Excelente Departamento Amoblado 2 Habitaciones,https://www.portalinmobiliario.com/MLC-1550714864-excelente-departamento-amoblado-2-habitaciones-_JM#position=35&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.43616085,-70.6536863092231,Santiago
"Lira 360, Depto 1500 - 1800, Santiago Centro, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 90.000,50 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 33 días,Departamento 2d + 2b + 1box  Remodelado,https://www.portalinmobiliario.com/MLC-1544273060-departamento-2d-2b-1box-remodelado-_JM#position=36&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.4476305,-70.63948433541667,Santiago
"Avenida San Pablo 1200 - 1500, Santiago, Estación Central, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 35.000,37 m² totales / 1 dormitorio / 1 baño,3,2023-05-19,Publicado hace 17 días,Dpto 1 Dormitorio,https://www.portalinmobiliario.com/MLC-1608894900-dpto-1-dormitorio-_JM#position=38&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.4350161,-70.6720706,Santiago
"Rosas 1220, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",470.000,Gastos comunes aproximados $ 65.000,47 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 2 meses,Teatinos/morande - 2 Dormitorios+1 Baño+bodega/metro/nuevo,https://www.portalinmobiliario.com/MLC-1377203825-teatinosmorande-2-dormitorios1-banobodegametronuevo-_JM#position=39&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.43556388571429,-70.65463166938775,Santiago
"Padre Miguel De Olivares 1444, Santiago, Chile, Bulnes, Santiago, RM (Metropolitana)",520.000,,65 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 3 meses,Hermoso Depto 2d+2b+estac. Pasos Metro Moneda,https://www.portalinmobiliario.com/MLC-1610522916-hermoso-depto-2d2bestac-pasos-metro-moneda-_JM#position=40&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.4488301,-70.6534539,Santiago
"Huérfanos , Paseo Estado, Barrio Brasil, Santiago, RM (Metropolitana)",680.000,Gastos comunes aproximados $ 100.000,100 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 30 días,Huérfanos / Paseo Estado,https://www.portalinmobiliario.com/MLC-1374307561-huerfanos-paseo-estado-_JM#position=42&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.4424716,-70.6775082,Santiago
"Av. Ricardo Cumming 1355, Santiago, Región Metropolitana, Chile, Parque Los Reyes, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 70.000,63 m² totales / 3 dormitorios / 2 baños,3,2023-05-19,Publicado hace 40 días,Remodelado - Cumming Balmaceda,https://www.portalinmobiliario.com/MLC-1519495140-remodelado-cumming-balmaceda-_JM#position=43&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.4292512,-70.6695294,Santiago
"Avenida España 300 - 600, Santiago, Chile, Barrio República, Santiago, RM (Metropolitana)",490.000,Gastos comunes aproximados $ 100.000,50 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 9 días,"Estilo Mariposa, Barrio Universitario, Av. España Con Toesca",https://www.portalinmobiliario.com/MLC-1643666138-estilo-mariposa-barrio-universitario-av-espana-con-toesca-_JM#position=44&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.4525151,-70.6694245,Santiago
"Catedral 1450, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",470.000,,75 m² totales / 3 dormitorios / 2 baños,3,2023-05-19,Publicado hace 13 días,Se Arrienda Depto En Catedral 1450,https://www.portalinmobiliario.com/MLC-1625645952-se-arrienda-depto-en-catedral-1450-_JM#position=45&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.3138331,-69.9826613,Santiago
"Av. Manuel Antonio Matta 524, Santiago, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 135.000,48 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 3 meses, Dpto  Con Estacionamiento 2 Dormitorios Av Matta - Carmen,https://www.portalinmobiliario.com/MLC-1639964554-dpto-con-estacionamiento-2-dormitorios-av-matta-carmen-_JM#position=46&search_layout=stack&type=item&tracking_id=076e493b-5b22-48e5-87d9-9eee778ad3e0,-33.45783924,-70.64002511,Santiago
