direccion,precio,gastos_comunes,caracteristicas,num_caracteristicas,fecha_descarga,fecha_publicacion,titulo,url,latitud,longitud,ciudad
"Santa Victoria 324, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",420.000,Gastos comunes aproximados $ 65.000,50 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 3 días,Departamento En Santa Victoria - 2 Habitaciones - 2 Baños,https://www.portalinmobiliario.com/MLC-1384191465-departamento-en-santa-victoria-2-habitaciones-2-banos-_JM#position=9&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.447468642857146,-70.63639015714286,Santiago
"Matucana 1161, Parque Los Reyes, Santiago, RM (Metropolitana)",440.000,Gastos comunes aproximados $ 75.000,54 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 1 día por Assetplan Chile,Edificio Matucana (1 Est. 1 Bod.) Vista Poniente Piso 2,https://www.portalinmobiliario.com/MLC-1678239196-edificio-matucana-1-est-1-bod-vista-poniente-piso-2-_JM#position=10&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.4463373,-70.6793156,Santiago
"Ejercito 557, Barrio República, Santiago, RM (Metropolitana)",380.000,Gastos comunes aproximados $ 63.000,43 m² totales / 1 dormitorio / 1 baño,3,2023-05-19,Publicado hace 3 días por Unne,"Ejercito 567, Depto 1 D.1 B 1 Estac. 1 Bodega.",https://www.portalinmobiliario.com/MLC-1669976202-ejercito-567-depto-1-d1-b-1-estac-1-bodega-_JM#position=11&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.453955500000006,-70.66030664628201,Santiago
"San Diego, Parque O'Higgins, Santiago, RM (Metropolitana)",370.000,Gastos comunes aproximados $ 50.000,38 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 1 día por Houm,Departamento San Diego Id: 89289,https://www.portalinmobiliario.com/MLC-1385510409-departamento-san-diego-id-89289-_JM#position=12&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.4752536,-70.6483591,Santiago
"Placer 1156, Franklin - Biobío, Santiago, RM (Metropolitana)",385.000,Gastos comunes aproximados $ 90.000,48 m² totales / 3 dormitorios / 1 baño,3,2023-05-19,Publicado hace 2 días por Assetplan Chile,Edificio Placer Vista Oriente Piso 13,https://www.portalinmobiliario.com/MLC-1674442040-edificio-placer-vista-oriente-piso-13-_JM#position=13&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.4757687,-70.648731,Santiago
"Chacabuco 1120, Santiago, RM (Metropolitana)",380.000,Gastos comunes aproximados $ 80.000,50.7 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 5 días por Capitalizarme Rent,"Ref:10805**            Arriendo Depto  2d+1b, Estac, Bodg, L",https://www.portalinmobiliario.com/MLC-1383972793-ref10805-arriendo-depto-2d1b-estac-bodg-l-_JM#position=14&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.0285624,-70.6907886,Santiago
"Matucana 1161, Parque Los Reyes, Santiago, RM (Metropolitana)",390.000,Gastos comunes aproximados $ 85.000,50.4 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 5 días por Capitalizarme Rent,Ref:13528**          Depto Semi-nuevo  Tipo Mariposa De 2 Ha,https://www.portalinmobiliario.com/MLC-1663622510-ref13528-depto-semi-nuevo-tipo-mariposa-de-2-ha-_JM#position=15&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.4463373,-70.6793156,Santiago
"Tucapel Jimenez 136, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",380.000,Gastos comunes aproximados $ 95.000,42 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 6 días por Unne,"Lindo Depto. Vista Despejada 2d 1b, Piso 27, Tucapel Jiménez",https://www.portalinmobiliario.com/MLC-1660359904-lindo-depto-vista-despejada-2d-1b-piso-27-tucapel-jimenez-_JM#position=16&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.4435335,-70.6589447,Santiago
"Tocornal 601, Santa Isabel, Santiago, RM (Metropolitana)",410.000,Gastos comunes aproximados $ 65.000,43 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 3 días por Unne,Manuel Antonio Tocornal 601. Arriendo 2d 2b 1e 1b. Piscina ,https://www.portalinmobiliario.com/MLC-1384487943-manuel-antonio-tocornal-601-arriendo-2d-2b-1e-1b-piscina-_JM#position=17&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.4505083,-70.6400511,Santiago
"Santa Victoria 300 - 600, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",420.000,Gastos comunes aproximados $ 100.000,62 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 5 días,Departamento Ubicacion Estrategica,https://www.portalinmobiliario.com/MLC-1663637056-departamento-ubicacion-estrategica-_JM#position=18&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.4472991,-70.6357685,Santiago
"Fray Camilo Henríquez, Barrio Diez de Julio, Santiago, RM (Metropolitana)",420.000,Gastos comunes aproximados $ 40.000,41 m² totales / 1 dormitorio / 1 baño,3,2023-05-19,Publicado hace 3 días por Houm,Departamento Fray Camilo Henríquez Id: 75379,https://www.portalinmobiliario.com/MLC-1669620444-departamento-fray-camilo-henriquez-id-75379-_JM#position=19&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.4538368,-70.6327293,Santiago
"Diag. Vicuña Mackenna 1500 - 1800, Santiago, Región Metropolitana, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",440.000,Gastos comunes aproximados $ 85.000,50 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 1 día,Dpto. 2 Hab. Metro Ñuble. Con Estac Y Bodega! Oferta,https://www.portalinmobiliario.com/MLC-1385076743-dpto-2-hab-metro-nuble-con-estac-y-bodega-oferta-_JM#position=20&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.4690958,-70.6259865,Santiago
"Diagonal Vicuña Mackenna #2004, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",420.000,Gastos comunes aproximados $ 80.000,62 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 5 días por Capitalizarme Rent,Ref:11412**        Arriendo Dpto 2d. 1b. Terraza+estacionami,https://www.portalinmobiliario.com/MLC-1663006508-ref11412-arriendo-dpto-2d-1b-terrazaestacionami-_JM#position=21&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.4703729516129,-70.62627874032258,Santiago
"Eleuterio Ramírez , San Ignacio, Parque Almagro, Santiago, RM (Metropolitana)",398.000,Gastos comunes aproximados $ 100.000,62 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 4 días,Eleuterio Ramírez / San Ignacio,https://www.portalinmobiliario.com/MLC-1384119807-eleuterio-ramirez-san-ignacio-_JM#position=22&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.4503136,-70.6546145,Santiago
"San Diego 1200 - 1500, Santiago, Chile, Parque O'Higgins, Santiago, RM (Metropolitana)",420.000,Gastos comunes aproximados $ 80,35 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 2 días,Departamento En Arriendo ,https://www.portalinmobiliario.com/MLC-1675284268-departamento-en-arriendo-_JM#position=23&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.4636725,-70.6488774,Santiago
"San Martín 600 - 900, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",390.000,Gastos comunes aproximados $ 65.000,47 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 2 días,Departamento Con Excelente Conectividad ,https://www.portalinmobiliario.com/MLC-1675271636-departamento-con-excelente-conectividad-_JM#position=24&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.43682452352941,-70.65861710392157,Santiago
"Avenida Manuel Antonio Matta 52, Santiago, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",430.000,,50 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 4 días,"Arriendo Departamento 2d/2b, Bd Y Estacionamiento, Santiago",https://www.portalinmobiliario.com/MLC-1665345760-arriendo-departamento-2d2b-bd-y-estacionamiento-santiago-_JM#position=25&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.455810792019925,-70.63047628133187,Santiago
"Marín 382, Santa Isabel, Santiago, RM (Metropolitana)",400.000,Gastos comunes aproximados $ 98.000,60 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 3 días por Capitalizarme Rent,Ref:12647**                  Arriendo Amplio Y Cómodo Depto.,https://www.portalinmobiliario.com/MLC-1670460202-ref12647-arriendo-amplio-y-comodo-depto-_JM#position=26&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.44693928,-70.63904524,Santiago
"Manuel Antonio Tocornal 601, Santa Isabel, Santiago, RM (Metropolitana)",410.000,Gastos comunes aproximados $ 65.000,43 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 3 días por Unne,Manuel Antonio Tocornal 601. Arriendo 2dorm 2baños 1.e.1 B.,https://www.portalinmobiliario.com/MLC-1384420233-manuel-antonio-tocornal-601-arriendo-2dorm-2banos-1e1-b-_JM#position=27&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.4505083,-70.6400511,Santiago
"10 De Julio, Parque Almagro, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 80.000,789 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 3 días por Unne,Arriendo Departamento En Arriendo De 2 Dorm. En Santiago,https://www.portalinmobiliario.com/MLC-1384475567-arriendo-departamento-en-arriendo-de-2-dorm-en-santiago-_JM#position=28&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.2106847,-70.6840653,Santiago
"Matucana 1161, Parque Los Reyes, Santiago, RM (Metropolitana)",400.000,Gastos comunes aproximados $ 120.000,65 m² totales / 3 dormitorios / 2 baños,3,2023-05-19,Publicado hace 4 días por Easyprop,Departamento En Arriendo De 3 Dorm. En Matucana 1161,https://www.portalinmobiliario.com/MLC-1665327356-departamento-en-arriendo-de-3-dorm-en-matucana-1161-_JM#position=29&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.4463373,-70.6793156,Santiago
"Carmen , Lira, Santa Isabel, Santiago, RM (Metropolitana)",380.000,Gastos comunes aproximados $ 70.000,44 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 1 día,Departamento En Arriendo 2d/2b En Santiago,https://www.portalinmobiliario.com/MLC-1677671682-departamento-en-arriendo-2d2b-en-santiago-_JM#position=30&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.457579,-70.6395354,Santiago
"Carmen , Marín, Santa Isabel, Santiago, RM (Metropolitana)",430.000,Gastos comunes aproximados $ 80.000,56 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 2 días,Departamento En Arriendo De 2 Dormitorios Santiago Centro,https://www.portalinmobiliario.com/MLC-1674440254-departamento-en-arriendo-de-2-dormitorios-santiago-centro-_JM#position=31&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.457579,-70.6395354,Santiago
"Avenida San Pablo, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",430.000,Gastos comunes aproximados $ 80.000,52 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 6 días por Houm,Departamento Avenida San Pablo Id: 108209,https://www.portalinmobiliario.com/MLC-1659662334-departamento-avenida-san-pablo-id-108209-_JM#position=32&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.4349162,-70.6688562,Santiago
"Santiago, Barrio Diez de Julio, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 80.000,62 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 3 días,"Arrienda Dpto 2d, 2b, Santa Rosa - Parque Almagro",https://www.portalinmobiliario.com/MLC-1670462204-arrienda-dpto-2d-2b-santa-rosa-parque-almagro-_JM#position=35&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.4377756,-70.6504502,Santiago
"Santiago, Parque O'Higgins, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 85.000,58 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 3 días,"Arrienda Depto 2d, 2b+estac Y Bdg, Santiago",https://www.portalinmobiliario.com/MLC-1670424640-arrienda-depto-2d-2bestac-y-bdg-santiago-_JM#position=36&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.4377756,-70.6504502,Santiago
"Sazié , José Miguel Carrera, Ejército - Toesca, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 90.000,56 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 1 día,Departamento En Arriendo De 2 Dorm. En Santiago,https://www.portalinmobiliario.com/MLC-1385385205-departamento-en-arriendo-de-2-dorm-en-santiago-_JM#position=38&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.449367,-70.6601429,Santiago
"Chiloe, Franklin - Biobío, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 30.000,50 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 1 día por Houm,Departamento Chiloe Id: 108438,https://www.portalinmobiliario.com/MLC-1680579306-departamento-chiloe-id-108438-_JM#position=39&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.4633751,-70.645878,Santiago
"Av. Sta. Rosa 991, San Diego, Santiago, RM (Metropolitana)",425.000,Gastos comunes aproximados $ 65.000,40.94 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 3 días por Assetplan Chile,Edificio Av. Sta. Rosa (1 Est. 1 Bod.) Piso 5,https://www.portalinmobiliario.com/MLC-1384355373-edificio-av-sta-rosa-1-est-1-bod-piso-5-_JM#position=40&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.456703352,-70.64367204,Santiago
"Santa Victoria , Avenida Portugal, Santa Isabel, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 120.000,42 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 6 días,Santa Victoria / Avenida Portugal,https://www.portalinmobiliario.com/MLC-1661404776-santa-victoria-avenida-portugal-_JM#position=41&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.5848614,-71.0531652,Santiago
"Chiloé 1951, Franklin - Biobío, Santiago, RM (Metropolitana)",410.000,Gastos comunes aproximados $ 95.000,2 dormitorios / 2 baños,2,2023-05-19,Publicado hace 2 días por Assetplan Chile,Edificio Chiloé (1 Est. 1 Bod.) Piso 5,https://www.portalinmobiliario.com/MLC-1673838294-edificio-chiloe-1-est-1-bod-piso-5-_JM#position=44&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.47171293287671,-70.64534050821918,Santiago
"Mario Kreutzberger  1558, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",400.000,Gastos comunes aproximados $ 78.000,49 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 4 días,Se Arrienda 2d+1b A Pasos Metro Santa Ana (l2 Y L5),https://www.portalinmobiliario.com/MLC-1665307902-se-arrienda-2d1b-a-pasos-metro-santa-ana-l2-y-l5-_JM#position=45&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.43594442,-70.65948832,Santiago
"San Martin 841, Condominio Step, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",390.000,Gastos comunes aproximados $ 80.000,56 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 6 días por Easyprop,Departamento Arriendo 2d + 2b San Martin 841 Santiago,https://www.portalinmobiliario.com/MLC-1661402378-departamento-arriendo-2d-43-2b-san-martin-841-santiago-_JM#position=46&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.4336937,-70.6586603,Santiago
"Av Presidente Balmaceda, Parque Los Reyes, Santiago, RM (Metropolitana)",410.000,,70 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 5 días por Corredores Independientes,Arriendo Comodo Y Amplio Dpto Estilo Mariposa En Santiago,https://www.portalinmobiliario.com/MLC-1383979209-arriendo-comodo-y-amplio-dpto-estilo-mariposa-en-santiago-_JM#position=47&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.4320847,-70.6567417,Santiago
"San Diego, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 90.000,58 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 6 días,Se Arrienda Departamento Estilo Mariposa 2d2b Sector Parq...,https://www.portalinmobiliario.com/MLC-1659564512-se-arrienda-departamento-estilo-mariposa-2d2b-sector-parq-_JM#position=48&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.4752536,-70.6483591,Santiago
"Aldunate , Av. Matta 152, Parque Almagro, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 55.000,47 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 1 día,Aldunate / Av. Matta (2419),https://www.portalinmobiliario.com/MLC-1677713814-aldunate-av-matta-2419-_JM#position=49&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.4709022,-70.6532498,Santiago
"Maturana,rozas,est. Metro Cumming, Barrio Brasil, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 70.000,50 m² totales / 3 dormitorios / 1 baño,3,2023-05-19,Publicado hace 1 día por Nexxos,Departamento En Arriendo De 3 Dorm. En Santiago,https://www.portalinmobiliario.com/MLC-1385154011-departamento-en-arriendo-de-3-dorm-en-santiago-_JM#position=50&search_layout=stack&type=item&tracking_id=d2db4fab-5b4c-4926-a0dd-40c436bc13ef,-33.4309915,-70.6677697,Santiago
"Avenida Portugal 564, Santa Isabel, Santiago, RM (Metropolitana)",380.000,Gastos comunes aproximados $ 90.000,45 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 3 días por Unne,Departamento En Arriendo De 2 Dorm. En Santiago,https://www.portalinmobiliario.com/MLC-1384420353-departamento-en-arriendo-de-2-dorm-en-santiago-_JM#position=2&search_layout=stack&type=item&tracking_id=a13f62ac-393f-4463-bb15-3f519534411c,-33.449029525,-70.634955575,Santiago
"Matucana 31, Barrio Yungay, Santiago, RM (Metropolitana)",435.000,Gastos comunes aproximados $ 75.000,48.92 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 1 día por Assetplan Chile,Edificio Matucana Vista Sur Piso 9,https://www.portalinmobiliario.com/MLC-1680404420-edificio-matucana-vista-sur-piso-9-_JM#position=3&search_layout=stack&type=item&tracking_id=a13f62ac-393f-4463-bb15-3f519534411c,-33.4415775,-70.6797923,Santiago
"Lord Cochrane, Parque Almagro, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 90.000,64 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 1 día por Houm,Departamento Lord Cochrane Id: 3782,https://www.portalinmobiliario.com/MLC-1679409620-departamento-lord-cochrane-id-3782-_JM#position=4&search_layout=stack&type=item&tracking_id=a13f62ac-393f-4463-bb15-3f519534411c,-33.4618418,-70.6531468,Santiago
"Matucana 31, Barrio Yungay, Santiago, RM (Metropolitana)",435.000,Gastos comunes aproximados $ 75.000,48.92 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 1 día por Assetplan Chile,Edificio Matucana Vista Sur Piso 9,https://www.portalinmobiliario.com/MLC-1384999357-edificio-matucana-vista-sur-piso-9-_JM#position=5&search_layout=stack&type=item&tracking_id=a13f62ac-393f-4463-bb15-3f519534411c,-33.4415775,-70.6797923,Santiago
"Diagonal Paraguay, Santa Isabel, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 45.000,2 dormitorios,1,2023-05-19,Publicado hace 5 días,"Oportunidad, Departamento En Arriendo De 2 Dorm. En Santiago",https://www.portalinmobiliario.com/MLC-1663687356-oportunidad-departamento-en-arriendo-de-2-dorm-en-santiago-_JM#position=6&search_layout=stack&type=item&tracking_id=a13f62ac-393f-4463-bb15-3f519534411c,-33.4418486,-70.6338831,Santiago
"Av. Manuel Antonio Matta 524, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",450.000,,55 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 5 días,Cnvd Depto Amoblado Matta Con Carmen 2d 2b 1e 1bod,https://www.portalinmobiliario.com/MLC-1663672408-cnvd-depto-amoblado-matta-con-carmen-2d-2b-1e-1bod-_JM#position=9&search_layout=stack&type=item&tracking_id=a13f62ac-393f-4463-bb15-3f519534411c,-33.45783924,-70.64002511,Santiago
"Avenida Almirante Blanco Encalada 2527, Santiago, Chile, Barrio República, Santiago, RM (Metropolitana)",370.000,Gastos comunes aproximados $ 55.000,37 m² totales / 1 dormitorio / 1 baño,3,2023-05-19,Publicado hace 1 día,"Piso 3, Sin Comision, Hermoso Dpto En Arriendo Con Est",https://www.portalinmobiliario.com/MLC-1384965557-piso-3-sin-comision-hermoso-dpto-en-arriendo-con-est-_JM#position=10&search_layout=stack&type=item&tracking_id=a13f62ac-393f-4463-bb15-3f519534411c,-33.4568919,-70.6608403,Santiago
"Avenida San Pablo, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",430.000,Gastos comunes aproximados $ 80.000,50 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 6 días por Houm,Departamento Avenida San Pablo Id: 108208,https://www.portalinmobiliario.com/MLC-1659650270-departamento-avenida-san-pablo-id-108208-_JM#position=11&search_layout=stack&type=item&tracking_id=a13f62ac-393f-4463-bb15-3f519534411c,-33.4349162,-70.6688562,Santiago
"Av. Sta. Rosa 991, San Diego, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 65.000,40 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 1 día por Assetplan Chile,Edificio Av. Sta. Rosa (1 Est. 1 Bod.) Vista Sur Piso 20,https://www.portalinmobiliario.com/MLC-1384985269-edificio-av-sta-rosa-1-est-1-bod-vista-sur-piso-20-_JM#position=12&search_layout=stack&type=item&tracking_id=a13f62ac-393f-4463-bb15-3f519534411c,-33.456703352,-70.64367204,Santiago
"Avenida San Pablo, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",430.000,Gastos comunes aproximados $ 80.000,50 m² totales / 2 dormitorios / 2 baños,3,2023-05-19,Publicado hace 6 días por Houm,Departamento Avenida San Pablo Id: 108211,https://www.portalinmobiliario.com/MLC-1659662342-departamento-avenida-san-pablo-id-108211-_JM#position=13&search_layout=stack&type=item&tracking_id=a13f62ac-393f-4463-bb15-3f519534411c,-33.4349162,-70.6688562,Santiago
"Chacabuco 1120, Parque Los Reyes, Santiago, RM (Metropolitana)",400.000,Gastos comunes aproximados $ 60.000,47 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 1 día por Assetplan Chile,Edificio Chacabuco (1 Est. 1 Bod.) Vista Oriente Piso 6,https://www.portalinmobiliario.com/MLC-1385361191-edificio-chacabuco-1-est-1-bod-vista-oriente-piso-6-_JM#position=15&search_layout=stack&type=item&tracking_id=a13f62ac-393f-4463-bb15-3f519534411c,-33.0285624,-70.6907886,Santiago
"Santiago, Santa Isabel, Santiago, RM (Metropolitana)",400.000,Gastos comunes aproximados $ 70.000,35 m² totales / 1 dormitorio / 1 baño,3,2023-05-19,Publicado hace 3 días,"Arrienda Dpto 1d,1b+est, Bga, Santa Victoria / Carmen",https://www.portalinmobiliario.com/MLC-1670501890-arrienda-dpto-1d1best-bga-santa-victoria-carmen-_JM#position=16&search_layout=stack&type=item&tracking_id=a13f62ac-393f-4463-bb15-3f519534411c,-33.4377756,-70.6504502,Santiago
"Monjitas 744, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",450.000,Gastos comunes aproximados $ 55.000,32 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 6 días,"Departamento 2d+1b (548), Santiago",https://www.portalinmobiliario.com/MLC-1383825693-departamento-2d1b-548-santiago-_JM#position=17&search_layout=stack&type=item&tracking_id=a13f62ac-393f-4463-bb15-3f519534411c,-33.43708110869565,-70.6477822,Santiago
"General Mackenna, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",11,Gastos comunes aproximados $ 100.000,50 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 3 días por Houm,Departamento General Mackenna Id: 107702,https://www.portalinmobiliario.com/MLC-1670499214-departamento-general-mackenna-id-107702-_JM#position=19&search_layout=stack&type=item&tracking_id=a13f62ac-393f-4463-bb15-3f519534411c,-33.4331961,-70.655742,Santiago
"Franklin , Diagonal Vicuña Mackenna, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",395.000,Gastos comunes aproximados $ 70.000,40.53 m² totales / 1 dormitorio / 1 baño,3,2023-05-19,Publicado hace 3 días,Departamento En Arriendo De 1 Dorm. En Santiago,https://www.portalinmobiliario.com/MLC-1669175172-departamento-en-arriendo-de-1-dorm-en-santiago-_JM#position=20&search_layout=stack&type=item&tracking_id=a13f62ac-393f-4463-bb15-3f519534411c,-33.4766497,-70.6495304,Santiago
"Matucana 1101, Santiago, RM (Metropolitana)",370.000,Gastos comunes aproximados $ 90.000,51 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 5 días por Capitalizarme Rent,Ref:1698**         Depto 2d Y Estacionamiento En Matucana. G,https://www.portalinmobiliario.com/MLC-1663006210-ref1698-depto-2d-y-estacionamiento-en-matucana-g-_JM#position=21&search_layout=stack&type=item&tracking_id=a13f62ac-393f-4463-bb15-3f519534411c,-33.4463373,-70.6793156,Santiago
"Agustinas 1200 - 1500, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",430.000,Gastos comunes aproximados $ 59.000,55 m² totales / 2 dormitorios / 1 baño,3,2023-05-19,Publicado hace 2 días,Remodelado Y Amplio 2d1b,https://www.portalinmobiliario.com/MLC-1674750552-remodelado-y-amplio-2d1b-_JM#position=22&search_layout=stack&type=item&tracking_id=a13f62ac-393f-4463-bb15-3f519534411c,-33.4418193,-70.6614967,Santiago
