direccion,precio,gastos_comunes,caracteristicas,num_caracteristicas,fecha_descarga,fecha_publicacion,titulo,url
"Compañía De Jesús Con Amunategui, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",510.000,Gastos comunes aproximados $ 100.000,83 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 5 días por Unne,Se Arrienda Dpto 2/2b Metro Santa Ana Santiago,https://www.portalinmobiliario.com/MLC-1725575114-se-arrienda-dpto-22b-metro-santa-ana-santiago-_JM#position=14&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Av. Irarrázaval 5485, Plaza Egaña, Ñuñoa, RM (Metropolitana)",500.000,Gastos comunes aproximados $ 65.000,1 dormitorio / 1 baño,2,2023-06-13,Publicado hace 5 días por Assetplan Chile,Edificio Av. Irarrázaval (1 Est. 1 Bod.) Vista Oriente Pis,https://www.portalinmobiliario.com/MLC-1391898395-edificio-av-irarrazaval-1-est-1-bod-vista-oriente-pis-_JM#position=15&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Avenida Salesianos 900 - 1200, San Miguel, Chile, Lo Vial, San Miguel, RM (Metropolitana)",500.000,Gastos comunes aproximados $ 100.000,65 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 6 días,Salesianos - San Miguel / Estacionamiento + Bodega,https://www.portalinmobiliario.com/MLC-1724947590-salesianos-san-miguel-estacionamiento-bodega-_JM#position=16&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"El Descanso 1736, El Descanso, Maipú, RM (Metropolitana)",480.000,,55 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 4 días por Corredores Independientes,Arriendo Departamento En Maipu Sector El Descanso,https://www.portalinmobiliario.com/MLC-1727882206-arriendo-departamento-en-maipu-sector-el-descanso-_JM#position=17&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Gonzalo Perez Llona Con Segunda Transversal, Metro Santiago Bueras, Maipú, RM (Metropolitana)",470.000,,80 m² totales / 2 dormitorios / 1 baño,3,2023-06-13,Publicado hace 5 días por Easyprop,Departamento En Arriendo De 2 Dorm. En Maipú,https://www.portalinmobiliario.com/MLC-1726332816-departamento-en-arriendo-de-2-dorm-en-maipu-_JM#position=18&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Jose Pedro Alessandri Cerca Del Portal Ñuñoa, Juan Gómez Millas, Ñuñoa, RM (Metropolitana)",470.000,Gastos comunes aproximados $ 65.000,38 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 4 días,Jose Pedro Alessandri Cerca Del Portal Ñuñoa,https://www.portalinmobiliario.com/MLC-1392257711-jose-pedro-alessandri-cerca-del-portal-nunoa-_JM#position=19&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Premio Nobel 3045, Santa Julia de Macul, Macul, RM (Metropolitana)",480.000,Gastos comunes aproximados $ 45.000,55 m² totales / 2 dormitorios / 1 baño,3,2023-06-13,Publicado hace 5 días por Nexxos,Premio Nobel 2 Dorm. Macul,https://www.portalinmobiliario.com/MLC-1391917217-premio-nobel-2-dorm-macul-_JM#position=20&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Avenida Irarrázaval 2150, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",500.000,,45 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 4 días,Grace Kelm Arrienda Dpto. 1d 1b En Ñuñoa Con Estacionamiento,https://www.portalinmobiliario.com/MLC-1727652394-grace-kelm-arrienda-dpto-1d-1b-en-nunoa-con-estacionamiento-_JM#position=21&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Calle Curcio A La Altura Del 300, Santa Isabel, Santiago, RM (Metropolitana)",12,Gastos comunes aproximados $ 70.000,58 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 4 días,Departamento En Arriendo De 2 Dormitorios En Santiago Centro,https://www.portalinmobiliario.com/MLC-1727772014-departamento-en-arriendo-de-2-dormitorios-en-santiago-centro-_JM#position=22&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Catedral 1580, 8340354 Santiago, Región Metropolitana, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",500.000,Gastos comunes aproximados $ 90.000,70 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 2 días,"Arriendo Depto 3d, 2b, 1e. Catedral, Stgo Centro",https://www.portalinmobiliario.com/MLC-1729352466-arriendo-depto-3d-2b-1e-catedral-stgo-centro-_JM#position=23&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
