fecha descarga,fecha publicacion,titulo,direccion,descripcion,ambiente,comodidades,otras caracteristicas,orientacion,antiguedad,m2 totales,m2_utiles,habitaciones,banos,estacionamiento,bodega,piso de apartamento,cantidad de pisos edificio,apartamentos por piso,gastos comunes,precio,url
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1380463911-impecable-excelente-ubicacion-_JM#position=12&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1620863636-departamento-santa-elena-id-67262-_JM#position=13&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1380351861-morande-924-departamento-studio-santiago-_JM#position=14&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1636131194-departamento-san-isidro-id-102133-_JM#position=15&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1380361351-maule-150-departamento-2d1b-santiago-_JM#position=16&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1381309087-departamento-avenida-manuel-rodriguez-id-57429-_JM#position=17&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1626815028-departamento-general-bulnes-id-54394-_JM#position=18&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1640248666-morande-924-departamento-1d1b-santiago-_JM#position=19&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1637249168-departamento-lord-cochrane-id-99476-_JM#position=20&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1383097843-departamento-avenida-mapocho-id-107491-_JM#position=21&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1625264212-santa-isabel-55-departamento-1d1b-santiago-_JM#position=22&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1382066131-departamento-san-diego-id-32656-_JM#position=23&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1640236628-santa-rosa-237-departamento-2d2b3c-santiago-_JM#position=24&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1653545910-departamento-avenida-mapocho-id-107495-_JM#position=25&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1653524550-departamento-avenida-mapocho-id-107494-_JM#position=26&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1652897414-departamento-morande-id-101578-_JM#position=27&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1651213496-departamento-avenida-mapocho-id-107498-_JM#position=28&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1650930096-departamento-avenida-mapocho-id-107496-_JM#position=29&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1651213286-departamento-avenida-mapocho-id-107492-_JM#position=30&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1650429288-departamento-avenida-almirante-blanco-encalada-id-74871-_JM#position=31&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1383042553-departamento-avenida-mapocho-id-107493-_JM#position=32&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1640224730-maule-150-departamento-2d1b-santiago-_JM#position=33&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1380436793-tocornal-661-departamento-2d2b4c-santiago-_JM#position=34&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1640261544-sara-del-campo-535-departamento-2d2b4c-santiago-_JM#position=35&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1382056419-santa-elena-2120-departamento-studio-santiago-_JM#position=36&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1620951110-se-arrienda-1d-1b-santiago-centro-_JM#position=37&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1380375993-santa-elena-2120-departamento-1d1b-santiago-_JM#position=38&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1383294951-departamento-presidente-balmaceda-id-59168-_JM#position=39&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1650941866-departamento-san-diego-id-93656-_JM#position=40&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1382029503-carmen-368-departamento-1d1b-santiago-_JM#position=41&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1380410959-maule-150-departamento-1d1b-santiago-_JM#position=42&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1635027984-departamento-mencia-de-los-nidos-id-61413-_JM#position=43&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1383409939-departamento-padre-alonso-de-ovalle-id-55998-_JM#position=44&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1383230821-departamento-arturo-prat-id-107575-_JM#position=45&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1651818158-departamento-avenida-portugal-id-67538-_JM#position=46&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1383181741-departamento-avenida-almirante-blanco-encalada-id-54659-_JM#position=47&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1383251621-departamento-avenida-portugal-id-107481-_JM#position=48&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1653925258-departamento-san-diego-id-49240-_JM#position=49&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1383303761-departamento-san-diego-id-75362-_JM#position=50&search_layout=stack&type=item&tracking_id=bd7975e1-ecbc-4fb7-ad1b-8f1669d729b0
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1381066869-departamento-zenteno-id-100273-_JM#position=1&search_layout=stack&type=item&tracking_id=a9adab85-e2b8-4a21-b0b6-d02be8a3f46d
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1650571040-departamento-zenteno-id-17346-_JM#position=2&search_layout=stack&type=item&tracking_id=a9adab85-e2b8-4a21-b0b6-d02be8a3f46d
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1380375853-sara-del-campo-535-departamento-1d1b-santiago-_JM#position=3&search_layout=stack&type=item&tracking_id=a9adab85-e2b8-4a21-b0b6-d02be8a3f46d
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1383465063-santa-elena-2120-departamento-studio-santiago-_JM#position=4&search_layout=stack&type=item&tracking_id=a9adab85-e2b8-4a21-b0b6-d02be8a3f46d
2023-05-11,,,,,,,,,,,,,,,,,,,,,https://www.portalinmobiliario.com/MLC-1383294963-departamento-san-pablo-id-80055-_JM#position=5&search_layout=stack&type=item&tracking_id=a9adab85-e2b8-4a21-b0b6-d02be8a3f46d
