direccion,precio,gastos_comunes,caracteristicas,num_caracteristicas,fecha_descarga,fecha_publicacion,titulo,url
"Av. Almte. Blanco Encalada 2527, Barrio República, Santiago, RM (Metropolitana)",470.000,Gastos comunes aproximados $ 75.000,46.32 m² totales / 2 dormitorios / 2 baños,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio Av. Almte. Blanco Encalada (1 Est. 1 Bod.) Vista N,https://www.portalinmobiliario.com/MLC-1382925919-edificio-av-almte-blanco-encalada-1-est-1-bod-vista-n-_JM#position=23&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"San Francisco 294, Bulnes, Santiago, RM (Metropolitana)",270.000,Gastos comunes aproximados $ 65.000,26 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio San Francisco (1 Bod.) Vista Norte Piso 23,https://www.portalinmobiliario.com/MLC-1649847396-edificio-san-francisco-1-bod-vista-norte-piso-23-_JM#position=24&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"Matucana 31, Barrio Yungay, Santiago, RM (Metropolitana)",430.000,Gastos comunes aproximados $ 80.000,51.59 m² totales / 2 dormitorios / 2 baños,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio Matucana Vista Oriente Piso 10,https://www.portalinmobiliario.com/MLC-1649847434-edificio-matucana-vista-oriente-piso-10-_JM#position=25&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"Tarapacá 876, Bulnes, Santiago, RM (Metropolitana)",335.000,Gastos comunes aproximados $ 40.000,29 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio Tarapacá Vista Oriente Piso 24,https://www.portalinmobiliario.com/MLC-1382947375-edificio-tarapaca-vista-oriente-piso-24-_JM#position=26&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"Sta Elena 1722, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",420.000,Gastos comunes aproximados $ 70.000,56.95 m² totales / 3 dormitorios / 2 baños,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio Sta Elena Vista Poniente Piso 21,https://www.portalinmobiliario.com/MLC-1649847394-edificio-sta-elena-vista-poniente-piso-21-_JM#position=27&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"Argomedo 344, Santa Isabel, Santiago, RM (Metropolitana)",440.000,Gastos comunes aproximados $ 85.000,49.45 m² totales / 2 dormitorios / 2 baños,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio Argomedo (1 Est. 1 Bod.) Vista Norte Piso 2,https://www.portalinmobiliario.com/MLC-1382925809-edificio-argomedo-1-est-1-bod-vista-norte-piso-2-_JM#position=28&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"Av. Sta. Rosa 991, San Diego, Santiago, RM (Metropolitana)",395.000,Gastos comunes aproximados $ 60.000,42.74 m² totales / 2 dormitorios / 1 baño,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio Av. Sta. Rosa Vista Norte Piso 18,https://www.portalinmobiliario.com/MLC-1382994245-edificio-av-sta-rosa-vista-norte-piso-18-_JM#position=29&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"Raulí 596, Santa Isabel, Santiago, RM (Metropolitana)",300.000,Gastos comunes aproximados $ 50.000,32 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio Raulí Vista Oriente Piso 8,https://www.portalinmobiliario.com/MLC-1382925603-edificio-rauli-vista-oriente-piso-8-_JM#position=30&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"San Francisco 526, San Diego, Santiago, RM (Metropolitana)",290.000,Gastos comunes aproximados $ 50.000,31.97 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio San Francisco Vista Sur Piso 3,https://www.portalinmobiliario.com/MLC-1382994489-edificio-san-francisco-vista-sur-piso-3-_JM#position=31&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"San Diego 1473, Parque O'Higgins, Santiago, RM (Metropolitana)",310.000,Gastos comunes aproximados $ 60.000,34 m² totales / 2 dormitorios / 1 baño,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio San Diego Vista Norponiente Piso 16,https://www.portalinmobiliario.com/MLC-1649858956-edificio-san-diego-vista-norponiente-piso-16-_JM#position=32&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"Amunátegui 620, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",290.000,Gastos comunes aproximados $ 40.000,35.2 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio Amunátegui Vista Norte Piso 19,https://www.portalinmobiliario.com/MLC-1382984617-edificio-amunategui-vista-norte-piso-19-_JM#position=33&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
