direccion,precio,gastos_comunes,caracteristicas,num_caracteristicas,fecha_descarga,fecha_publicacion,titulo,url
"Vicuña Mackenna/porvenir, Barrio Diez de Julio, Santiago, RM (Metropolitana)",400.000,Gastos comunes aproximados $ 83.000,50 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 3 días,Vicuña Mackenna/porvenir,https://www.portalinmobiliario.com/MLC-1392175213-vicuna-mackennaporvenir-_JM#position=48&search_layout=stack&type=item&tracking_id=086416f2-cfa1-43b0-9a06-f65df467d6e8
"Avenida Fermin Vivaceta 3750, Estación Conchalí, Conchalí, RM (Metropolitana)",390.000,Gastos comunes aproximados $ 75.000,50 m² totales / 2 dormitorios / 2 baños,3,2023-06-12,Publicado hace 2 días por Capitalizarme Rent,Ref:11399**       Arriendo Dpto 2 Dorm / 2 Baños; Metro Conc,https://www.portalinmobiliario.com/MLC-1392327779-ref11399-arriendo-dpto-2-dorm-2-banos-metro-conc-_JM#position=49&search_layout=stack&type=item&tracking_id=086416f2-cfa1-43b0-9a06-f65df467d6e8
"Av. Fernández Albano 637, El Parrón, La Cisterna, RM (Metropolitana)",380.000,Gastos comunes aproximados $ 55.000,2 dormitorios / 1 baño,2,2023-06-12,Publicado hace 5 días por Knockit,"Av. Fernandez Albano 637 , 2d1b , La Cisterna",https://www.portalinmobiliario.com/MLC-1391683699-av-fernandez-albano-637-2d1b-la-cisterna-_JM#position=50&search_layout=stack&type=item&tracking_id=086416f2-cfa1-43b0-9a06-f65df467d6e8
"Metro Padre Hurtado, San Alberto Hurtado, Estación Central, RM (Metropolitana)",380.000,Gastos comunes aproximados $ 72.000,52 m² totales / 2 dormitorios / 2 baños,3,2023-06-12,Publicado hace 4 días,Departamento En Arriendo De 2 Dorm. En Estación Central,https://www.portalinmobiliario.com/MLC-1391634019-departamento-en-arriendo-de-2-dorm-en-estacion-central-_JM#position=1&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Zañartu / Metro Rodrigo De Araya, Estadio Nacional, Ñuñoa, RM (Metropolitana)",380.000,Gastos comunes aproximados $ 60.000,41 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 3 días,Departamento En Arriendo En Ñuñoa,https://www.portalinmobiliario.com/MLC-1392265883-departamento-en-arriendo-en-nunoa-_JM#position=2&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Zañartu / Metro Rodrigo De Araya, Estadio Nacional, Ñuñoa, RM (Metropolitana)",400.000,Gastos comunes aproximados $ 60.000,41 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 3 días,Departamento En Arriendo En Ñuñoa,https://www.portalinmobiliario.com/MLC-1392231451-departamento-en-arriendo-en-nunoa-_JM#position=3&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Las Enredaderas 2118, Plaza Chacabuco, Independencia, RM (Metropolitana)",390.000,Gastos comunes aproximados $ 50.000,49 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 3 días por Assetplan Chile,Edificio Las Enredaderas (1 Bod.) Vista Nororiente Piso 11,https://www.portalinmobiliario.com/MLC-1391935473-edificio-las-enredaderas-1-bod-vista-nororiente-piso-11-_JM#position=4&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Franklin - Biobío, Santiago, RM (Metropolitana)",380.000,,43 m² totales / 2 dormitorios / 2 baños,3,2023-06-12,Publicado hace 1 día,Arriendo Depto. Metro Rondizzoni Metro Franklin Santiago,https://www.portalinmobiliario.com/MLC-1392722875-arriendo-depto-metro-rondizzoni-metro-franklin-santiago-_JM#position=5&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Avenida Irarrázaval / Seminario, Metro Irarrázaval, Ñuñoa, RM (Metropolitana)",400.000,Gastos comunes aproximados $ 55.000,40 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 1 día por Unne,Arriendo Dpto. Ñuñoa / Metro Irarrázaval 1d / 1b Y Bodega,https://www.portalinmobiliario.com/MLC-1729487536-arriendo-dpto-nunoa-metro-irarrazaval-1d-1b-y-bodega-_JM#position=6&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"San Pablo 1433, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",400.000,Gastos comunes aproximados $ 70.000,50 m² totales / 2 dormitorios / 2 baños,3,2023-06-12,Publicado hace 5 días por Capitalizarme Rent,Ref:12792**                        Depto Acogedor Nuevo En E,https://www.portalinmobiliario.com/MLC-1391473653-ref12792-depto-acogedor-nuevo-en-e-_JM#position=7&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Depto 1 Dormitorio + 1 Baño A Pasos Del Met 151, San Diego, Santiago, RM (Metropolitana)",400.000,Gastos comunes aproximados $ 50.000,46 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 2 días,Depto 1 Dormitorio + 1 Baño A Pasos Del Met (3747),https://www.portalinmobiliario.com/MLC-1392313077-depto-1-dormitorio-1-bano-a-pasos-del-met-3747-_JM#position=8&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Zañartu 980, Ñuñoa, Chile, Estadio Nacional, Ñuñoa, RM (Metropolitana)",380.000,Gastos comunes aproximados $ 28.000,38 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 3 días,Departamento Nuevo En Arriendo,https://www.portalinmobiliario.com/MLC-1726673014-departamento-nuevo-en-arriendo-_JM#position=9&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Se Arrienda Departamento 3 Dormitorios, San Francisco, Pudahuel, RM (Metropolitana)",390.000,,53 m² totales / 3 dormitorios / 1 baño,3,2023-06-12,Publicado hace 2 días por Gestion&propiedad,Se Arrienda Departamento 3 Dormitorios,https://www.portalinmobiliario.com/MLC-1727865636-se-arrienda-departamento-3-dormitorios-_JM#position=10&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Metro El Parron / Fdez. Albano / Alejandro Vial, El Parrón, La Cisterna, RM (Metropolitana)",380.000,Gastos comunes aproximados $ 70.000,58 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 2 días,Metro El Parron / Fdez. Albano / Alejandro Vial,https://www.portalinmobiliario.com/MLC-1727954832-metro-el-parron-fdez-albano-alejandro-vial-_JM#position=11&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Av. María 6415, Lo Ovalle, La Cisterna, RM (Metropolitana)",399.990,Gastos comunes aproximados $ 72.000,53 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 3 días,"Sin Pago Garantía, La Cisterna, Dpto., 2d, 1b, 1 Est Y 1 Bod",https://www.portalinmobiliario.com/MLC-1727659016-sin-pago-garantia-la-cisterna-dpto-2d-1b-1-est-y-1-bod-_JM#position=12&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Avenida Domingo Santa Maria, Mirador Viejo, Independencia, RM (Metropolitana)",400.000,Gastos comunes aproximados $ 65.000,45 m² totales / 2 dormitorios / 2 baños,3,2023-06-12,Publicado hace 4 días,"2d+ 2b+ Est, Av. Domingo Santa María 2565, Independe",https://www.portalinmobiliario.com/MLC-1726434224-2d43-2b43-est-av-domingo-santa-maria-2565-independe-_JM#position=13&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Av. Vicuña Mackenna, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",380.000,,38 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 6 días por Corredores Independientes,Departamento En Arriendo Cercano A Metro Núble,https://www.portalinmobiliario.com/MLC-1391257939-departamento-en-arriendo-cercano-a-metro-nuble-_JM#position=14&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Radal 066, Metro Ecuador, Estación Central, RM (Metropolitana)",380.000,,58 m² totales / 2 dormitorios / 2 baños,3,2023-06-12,Publicado hace 4 días,Bello Departamento Mariposa En Estación Central,https://www.portalinmobiliario.com/MLC-1391733155-bello-departamento-mariposa-en-estacion-central-_JM#position=15&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Avenida Portugal 990, Santiago, Chile, Barrio Diez de Julio, Santiago, RM (Metropolitana)",400.000,,40 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 6 días,"Arriendo Departamento 2 Dormitorios, Portugal 990, Santiago",https://www.portalinmobiliario.com/MLC-1391327283-arriendo-departamento-2-dormitorios-portugal-990-santiago-_JM#position=16&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"San Eugenio, Parque San Eugenio - Metro Ñuble, Ñuñoa, RM (Metropolitana)",400.000,Gastos comunes aproximados $ 60.000,35 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 2 días por Houm,Departamento San Eugenio Id: 108590,https://www.portalinmobiliario.com/MLC-1392417499-departamento-san-eugenio-id-108590-_JM#position=17&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Entre Las Calles Copiapo Y Coquimbo, San Diego, Santiago, RM (Metropolitana)",380.000,Gastos comunes aproximados $ 70.000,56 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 4 días,Departamento En Arriendo De 2 Dorm. En Santiago,https://www.portalinmobiliario.com/MLC-1725619188-departamento-en-arriendo-de-2-dorm-en-santiago-_JM#position=18&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Metro Mirador / Vicuña Mackenna Poniente, Plaza Vespucio, La Florida, RM (Metropolitana)",395.000,Gastos comunes aproximados $ 85.000,46 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 4 días,"Departamento Arriendo De 2 Dorm. En La Florida, Est Y Bodega",https://www.portalinmobiliario.com/MLC-1726396812-departamento-arriendo-de-2-dorm-en-la-florida-est-y-bodega-_JM#position=19&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Metro Macul, Plaza Vespucio, La Florida, RM (Metropolitana)",380.000,Gastos comunes aproximados $ 70.000,8 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 4 días,Promociones Y Descuentos / 2 Dormitorios / Metro Macul,https://www.portalinmobiliario.com/MLC-1391671817-promociones-y-descuentos-2-dormitorios-metro-macul-_JM#position=20&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Belisario Prats, Plaza Chacabuco, Independencia, RM (Metropolitana)",390.000,,53 m² totales / 2 dormitorios / 2 baños,3,2023-06-12,Publicado hace 2 días,Bello Departamento En Independencia,https://www.portalinmobiliario.com/MLC-1392421821-bello-departamento-en-independencia-_JM#position=21&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Segunda Avenida/primeratransversal, Ciudad del Niño, San Miguel, RM (Metropolitana)",400.000,Gastos comunes aproximados $ 70.000,53 m² totales / 2 dormitorios / 2 baños,3,2023-06-12,Publicado hace 1 día por Easyprop,Depto 2d-2b-e1 - 2da Avenida 1245,https://www.portalinmobiliario.com/MLC-1730849458-depto-2d-2b-e1-2da-avenida-1245-_JM#position=22&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Coronel Godoy 149, San Alberto Hurtado, Estación Central, RM (Metropolitana)",400.000,Gastos comunes aproximados $ 35.000,43.4 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 1 día por Assetplan Chile,Edificio Coronel Godoy- Vista Oriente Piso 7,https://www.portalinmobiliario.com/MLC-1392727279-edificio-coronel-godoy-vista-oriente-piso-7-_JM#position=23&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Coronel Godoy 149, San Alberto Hurtado, Estación Central, RM (Metropolitana)",400.000,Gastos comunes aproximados $ 35.000,45.62 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 1 día por Assetplan Chile,Edificio Coronel Godoy- Vista Oriente Piso 7,https://www.portalinmobiliario.com/MLC-1730616124-edificio-coronel-godoy-vista-oriente-piso-7-_JM#position=24&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Fernández Albano / 2 Dormitorios 2 Baños, Lo Ovalle, La Cisterna, RM (Metropolitana)",390.000,Gastos comunes aproximados $ 65.000,47 m² totales / 2 dormitorios / 2 baños,3,2023-06-12,Publicado hace 4 días,Oportunidad En Arriendo De 2 Dorm. 2 Baños En La Cisterna,https://www.portalinmobiliario.com/MLC-1391899183-oportunidad-en-arriendo-de-2-dorm-2-banos-en-la-cisterna-_JM#position=25&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Vicuña Mackenna 327, Santa Isabel, Santiago, RM (Metropolitana)",395.000,,31.95 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 4 días por Assetplan Chile,Edificio Cima (1 Est. 1 Bod.) Vista Norte Piso 8,https://www.portalinmobiliario.com/MLC-1391697789-edificio-cima-1-est-1-bod-vista-norte-piso-8-_JM#position=26&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Compañía 4464, Quinta Normal, Chile, Gruta de Lourdes, Quinta Normal, RM (Metropolitana)",410.000,Gastos comunes aproximados $ 70.000,64 m² totales / 3 dormitorios / 2 baños,3,2023-06-12,Publicado hace 5 días,"Se Arrienda Amplio Dpto 3d, 1b + Bodega Quinta Normal",https://www.portalinmobiliario.com/MLC-1725256598-se-arrienda-amplio-dpto-3d-1b-bodega-quinta-normal-_JM#position=27&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Metro Ñuble, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",400.000,,36.64 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 1 día,Departamento En Arriendo De 1 Dorm. En Santiago,https://www.portalinmobiliario.com/MLC-1392711021-departamento-en-arriendo-de-1-dorm-en-santiago-_JM#position=28&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Carvajal 0358, Lo Ovalle, La Cisterna, RM (Metropolitana)",410.000,Gastos comunes aproximados $ 75.000,49.62 m² totales / 2 dormitorios / 2 baños,3,2023-06-12,Publicado hace 3 días por Assetplan Chile,Edificio Carvajal Vista Suroriente Piso 15,https://www.portalinmobiliario.com/MLC-1727771234-edificio-carvajal-vista-suroriente-piso-15-_JM#position=29&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Barrio República, Barrio República, Santiago, RM (Metropolitana)",400.000,Gastos comunes aproximados $ 80.000,60 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 1 día por Unne,Departamento En Arriendo De 2 Dorm. En Santiago Amoblado,https://www.portalinmobiliario.com/MLC-1392402113-departamento-en-arriendo-de-2-dorm-en-santiago-amoblado-_JM#position=30&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Tercera Avenida 1221, Ciudad del Niño, San Miguel, RM (Metropolitana)",390.000,Gastos comunes aproximados $ 85.000,65 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 1 día por Easyprop,Departamento En Arriendo En San Miguel,https://www.portalinmobiliario.com/MLC-1729600918-departamento-en-arriendo-en-san-miguel-_JM#position=31&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Arriendo Rivas 1061 1d 1b 1e 1b, Rodrigo de Araya, San Joaquín, RM (Metropolitana)",390.000,Gastos comunes aproximados $ 50.000,43 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 4 días por Gestion&propiedad,Arriendo Rivas 1061 1d 1b 1e 1b,https://www.portalinmobiliario.com/MLC-1726214586-arriendo-rivas-1061-1d-1b-1e-1b-_JM#position=32&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Placer 1156, Franklin - Biobío, Santiago, RM (Metropolitana)",382.000,Gastos comunes aproximados $ 75.000,2 dormitorios / 1 baño,2,2023-06-12,Publicado hace 2 días por Assetplan Chile,Edificio Placer (1 Est.) Piso 8,https://www.portalinmobiliario.com/MLC-1392286993-edificio-placer-1-est-piso-8-_JM#position=33&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Departamento Nuevo 1d 1b  A Pasos Del Metro, Camino Agrícola, San Joaquín, RM (Metropolitana)",390.000,Gastos comunes aproximados $ 70.000,40.12 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 3 días por Gestion&propiedad,Departamento Nuevo 1d 1b  A Pasos Del Metro ,https://www.portalinmobiliario.com/MLC-1392256031-departamento-nuevo-1d-1b-a-pasos-del-metro-_JM#position=34&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Nicasio Retamales 048, Santiago, Estación Central, Chile, Universidad de Santiago, Estación Central, RM (Metropolitana)",390.000,,44 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 4 días,"Depto. En Arriendo Estación Central 2d+1b+e, Nicasio Retama",https://www.portalinmobiliario.com/MLC-1726330520-depto-en-arriendo-estacion-central-2d1be-nicasio-retama-_JM#position=35&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Tarapaca 1331, Bulnes, Santiago, RM (Metropolitana)",380.000,Gastos comunes aproximados $ 90.000,39.6 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 4 días por Assetplan Chile,Edificio Tarapaca Vista Sur Piso 24,https://www.portalinmobiliario.com/MLC-1725272586-edificio-tarapaca-vista-sur-piso-24-_JM#position=36&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Av Libertador Bernardo O'higgins 4103, San Alberto Hurtado, Estación Central, RM (Metropolitana)",380.000,Gastos comunes aproximados $ 85.000,46.19 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 6 días por Assetplan Chile,Edificio Av Libertador Bernardo O'higgins (1 Est. 1 Bod.) V,https://www.portalinmobiliario.com/MLC-1391448387-edificio-av-libertador-bernardo-ohiggins-1-est-1-bod-v-_JM#position=37&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"San Ignacio De Loyola, Parque Almagro, Santiago, RM (Metropolitana)",400.000,,50 m² totales / 2 dormitorios / 2 baños,3,2023-06-12,Publicado hace 1 día,Departamento En Arriendo De 2 Dorm. En Santiago,https://www.portalinmobiliario.com/MLC-1392698777-departamento-en-arriendo-de-2-dorm-en-santiago-_JM#position=38&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Con Argomedo, Santa Isabel, Santiago, RM (Metropolitana)",390.000,Gastos comunes aproximados $ 55.000,35 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 1 día,Departamento En Arriendo De 1 Dorm. En Santiago,https://www.portalinmobiliario.com/MLC-1392449261-departamento-en-arriendo-de-1-dorm-en-santiago-_JM#position=39&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Matucana 1161, Santiago, RM (Metropolitana)",380.000,Gastos comunes aproximados $ 110.000,50.2 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 2 días por Capitalizarme Rent,"Ref:1605**      Depto 2 Dorm /1 Baño, Conestacionamiento Y B",https://www.portalinmobiliario.com/MLC-1392315205-ref1605-depto-2-dorm-1-bano-conestacionamiento-y-b-_JM#position=40&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Santa Isabel 600 - 900, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)",390.000,Gastos comunes aproximados $ 70.000,46 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 1 día,Depto. 2 Dormitorios 1 Baño Con Estacionamiento Y Bodega,https://www.portalinmobiliario.com/MLC-1392470071-depto-2-dormitorios-1-bano-con-estacionamiento-y-bodega-_JM#position=41&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Vicuña Mackenna 698, La Cisterna, Chile, Metro La Cisterna, La Cisterna, RM (Metropolitana)",390.000,Gastos comunes aproximados $ 100.000,53 m² totales / 3 dormitorios / 1 baño,3,2023-06-12,Publicado hace 6 días,Lindo Departamento,https://www.portalinmobiliario.com/MLC-1391442621-lindo-departamento-_JM#position=42&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Santo Domingo 1240, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",380.000,,34 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 3 días,"1d,1b 30/34m2, Amoblado Con Ggc Incluidos Santo Domingo 1240",https://www.portalinmobiliario.com/MLC-1727668192-1d1b-3034m2-amoblado-con-ggc-incluidos-santo-domingo-1240-_JM#position=43&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Lo Ovalle 330, Lo Ovalle, La Cisterna, RM (Metropolitana)",390.000,Gastos comunes aproximados $ 60.000,44 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 1 día por Capitalizarme Rent,Ref:12386**                   Arriendo Depto 2d+1b. Metro Lo,https://www.portalinmobiliario.com/MLC-1392673217-ref12386-arriendo-depto-2d1b-metro-lo-_JM#position=44&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Conde Del Maule 4175, San Alberto Hurtado, Estación Central, RM (Metropolitana)",395.000,Gastos comunes aproximados $ 60.000,50 m² totales / 2 dormitorios / 2 baños,3,2023-06-12,Publicado hace 1 día por Assetplan Chile,Edificio Conde Del Maule- Vista Norte Piso 8,https://www.portalinmobiliario.com/MLC-1392735755-edificio-conde-del-maule-vista-norte-piso-8-_JM#position=45&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Conde Del Maule 4175, San Alberto Hurtado, Estación Central, RM (Metropolitana)",395.000,Gastos comunes aproximados $ 60.000,50 m² totales / 2 dormitorios / 2 baños,3,2023-06-12,Publicado hace 1 día,Edificio Conde Del Maule- Vista Norte Piso 8,https://www.portalinmobiliario.com/MLC-1392745337-edificio-conde-del-maule-vista-norte-piso-8-_JM#position=46&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Carvajal 0358, Lo Ovalle, La Cisterna, RM (Metropolitana)",395.000,Gastos comunes aproximados $ 55.000,56.48 m² totales / 2 dormitorios / 2 baños,3,2023-06-12,Publicado hace 3 días por Assetplan Chile,Edificio Carvajal Vista Surponiente Piso 2,https://www.portalinmobiliario.com/MLC-1727870836-edificio-carvajal-vista-surponiente-piso-2-_JM#position=47&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Tucapel Con Seminario, Metro Irarrázaval, Ñuñoa, RM (Metropolitana)",400.000,,32 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 3 días,Ñuñoa - Tucapel - Barrio Italia Departamento 1 Dormitorio (o,https://www.portalinmobiliario.com/MLC-1727668180-nunoa-tucapel-barrio-italia-departamento-1-dormitorio-o-_JM#position=48&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Santa Victoria / Santa Isabel, Santa Isabel, Santiago, RM (Metropolitana)",400.000,,44 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 3 días,Santa Victoria / Santa Isabel Con Terraza,https://www.portalinmobiliario.com/MLC-1727668140-santa-victoria-santa-isabel-con-terraza-_JM#position=49&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Departamental /  Gran Avenida, Ciudad del Niño, San Miguel, RM (Metropolitana)",390.000,,44 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 2 días,Departamental /  Gran Avenida,https://www.portalinmobiliario.com/MLC-1727775904-departamental-gran-avenida-_JM#position=50&search_layout=stack&type=item&tracking_id=63f33f36-68b3-4279-ba53-258ad2bacb36
"Porto Seguro 4210, Quinta Normal, Estación Central, Chile, Gruta de Lourdes, Quinta Normal, RM (Metropolitana)",390.000,,45 m² totales / 2 dormitorios / 2 baños,3,2023-06-12,Publicado hace 4 días,Depto. Arriendo 2d+2b. Porto Seguro. Quinta Normal. Estació,https://www.portalinmobiliario.com/MLC-1726385484-depto-arriendo-2d2b-porto-seguro-quinta-normal-estacio-_JM#position=1&search_layout=stack&type=item&tracking_id=4a5517c6-c1db-499b-8d04-25ff3357a5eb
"Fermín Vivaceta, Estación Conchalí, Conchalí, RM (Metropolitana)",395.000,,37 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 5 días,"Cómodo Departamento Cercano A Metro, Disponibilidad Inmediat",https://www.portalinmobiliario.com/MLC-1391638847-comodo-departamento-cercano-a-metro-disponibilidad-inmediat-_JM#position=2&search_layout=stack&type=item&tracking_id=4a5517c6-c1db-499b-8d04-25ff3357a5eb
"Metro Cal Y Canto, Metro Cal y Canto, Independencia, RM (Metropolitana)",400.000,Gastos comunes aproximados $ 55.000,50 m² totales / 2 dormitorios / 2 baños,3,2023-06-12,Publicado hace 6 días,Depto En Arriendo De 2 Dorm. Cerca Metro Cal Y Canto,https://www.portalinmobiliario.com/MLC-1723735816-depto-en-arriendo-de-2-dorm-cerca-metro-cal-y-canto-_JM#position=3&search_layout=stack&type=item&tracking_id=4a5517c6-c1db-499b-8d04-25ff3357a5eb
"General Bulnes, Barrio Yungay, Santiago, RM (Metropolitana)",400.000,Gastos comunes aproximados $ 35.000,28 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 3 días por Houm,Departamento General Bulnes Id: 109319,https://www.portalinmobiliario.com/MLC-1727145806-departamento-general-bulnes-id-109319-_JM#position=4&search_layout=stack&type=item&tracking_id=4a5517c6-c1db-499b-8d04-25ff3357a5eb
"Alcalde Pedro Alarcón 921, San Miguel, Chile, El Llano, San Miguel, RM (Metropolitana)",400.000,Gastos comunes aproximados $ 70.000,53 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 2 días,Departamento - Metro San Miguel,https://www.portalinmobiliario.com/MLC-1727959660-departamento-metro-san-miguel-_JM#position=5&search_layout=stack&type=item&tracking_id=4a5517c6-c1db-499b-8d04-25ff3357a5eb
"Padre Hurtado Y Avenida Portales, Nos, San Bernardo, RM (Metropolitana)",400.000,,58 m² totales / 3 dormitorios / 1 baño,3,2023-06-12,Publicado hace 5 días,Padre Hurtado Y Avenida Portales,https://www.portalinmobiliario.com/MLC-1723933760-padre-hurtado-y-avenida-portales-_JM#position=6&search_layout=stack&type=item&tracking_id=4a5517c6-c1db-499b-8d04-25ff3357a5eb
