direccion,precio,gastos_comunes,caracteristicas,num_caracteristicas,fecha_descarga,fecha_publicacion,titulo,url
"Matucana 1161, Santiago, RM (Metropolitana)",360.000,,50 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 4 días por Capitalizarme Rent,"Ref:1771**         Arriendo Depto  2d+1b, Estacionamiento, B",https://www.portalinmobiliario.com/MLC-1726467376-ref1771-arriendo-depto-2d1b-estacionamiento-b-_JM#position=50&search_layout=stack&type=item&tracking_id=82264145-6b50-4a0f-83de-a5ea1aefd17b
"Santo Domingo Con Teatinos, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",360.000,Gastos comunes aproximados $ 85.000,40 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 4 días por Unne,Se Arrienda Dpto En Santo Domingo C/teatinos 1d/1b,https://www.portalinmobiliario.com/MLC-1391741451-se-arrienda-dpto-en-santo-domingo-cteatinos-1d1b-_JM#position=1&search_layout=stack&type=item&tracking_id=5afdc18f-d7d5-46d3-b169-140c6dc8d7ce
"Amplio Depto De 1d 1b Con Bodega Frente A Plaza San Isidro, Santa Isabel, Santiago, RM (Metropolitana)",360.000,Gastos comunes aproximados $ 70.000,36 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 6 días por Gestion&propiedad,Amplio Depto De 1d 1b Con Bodega Frente A Plaza San Isidro ,https://www.portalinmobiliario.com/MLC-1391438263-amplio-depto-de-1d-1b-con-bodega-frente-a-plaza-san-isidro-_JM#position=2&search_layout=stack&type=item&tracking_id=5afdc18f-d7d5-46d3-b169-140c6dc8d7ce
"Avenida Ossa 300 - 600, La Cisterna, Chile, Metro La Cisterna, La Cisterna, RM (Metropolitana)",360.000,Gastos comunes aproximados $ 50.000,55 m² totales / 3 dormitorios / 1 baño,3,2023-06-12,Publicado hace 4 días,Metro La Cisterna 3 Dormitorios Cocina Separada,https://www.portalinmobiliario.com/MLC-1726330712-metro-la-cisterna-3-dormitorios-cocina-separada-_JM#position=3&search_layout=stack&type=item&tracking_id=5afdc18f-d7d5-46d3-b169-140c6dc8d7ce
"Vecinal 1636, Conchali, Vivaceta, Conchalí, RM (Metropolitana)",350.000,Gastos comunes aproximados $ 50.000,34 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 2 días,"Primer Mes Gratis,1d+ 1b (est Y Bod),vecinal 1636, Conch",https://www.portalinmobiliario.com/MLC-1727862312-primer-mes-gratis1d43-1b-est-y-bodvecinal-1636-conch-_JM#position=4&search_layout=stack&type=item&tracking_id=5afdc18f-d7d5-46d3-b169-140c6dc8d7ce
"Alsino 4691, Quinta Normal, Chile, Salvador Gutiérrez, Quinta Normal, RM (Metropolitana)",350.000,Gastos comunes aproximados $ 45.000,48 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 3 días,Cómodo Departamento Ubicado En 3er Piso / 2 D/ 1 B,https://www.portalinmobiliario.com/MLC-1726397096-comodo-departamento-ubicado-en-3er-piso-2-d-1-b-_JM#position=5&search_layout=stack&type=item&tracking_id=5afdc18f-d7d5-46d3-b169-140c6dc8d7ce
"Carrión 1346, Hospitales, Independencia, RM (Metropolitana)",360.000,Gastos comunes aproximados $ 55.000,43.35 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 4 días por Assetplan Chile,Edificio Carrión Vista Poniente Piso 15,https://www.portalinmobiliario.com/MLC-1391865367-edificio-carrion-vista-poniente-piso-15-_JM#position=6&search_layout=stack&type=item&tracking_id=5afdc18f-d7d5-46d3-b169-140c6dc8d7ce
"Franklin / Diagonal Vicuña Mackenna, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",350.000,Gastos comunes aproximados $ 70.000,40.53 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 1 día,Departamento En Arriendo De 1 Dorm. En Santiago,https://www.portalinmobiliario.com/MLC-1730832802-departamento-en-arriendo-de-1-dorm-en-santiago-_JM#position=7&search_layout=stack&type=item&tracking_id=5afdc18f-d7d5-46d3-b169-140c6dc8d7ce
"Zañartu 980, Ñuñoa, Estadio Nacional, Ñuñoa, RM (Metropolitana)",360.000,Gastos comunes aproximados $ 80.000,38 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 3 días,"1d+ 1b, Zañartu 980, Ñuñoa.",https://www.portalinmobiliario.com/MLC-1392226893-1d43-1b-zanartu-980-nunoa-_JM#position=8&search_layout=stack&type=item&tracking_id=5afdc18f-d7d5-46d3-b169-140c6dc8d7ce
"Portugal - Avenida Matta, Barrio Diez de Julio, Santiago, RM (Metropolitana)",350.000,,40 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 5 días,Departamento En Arriendo De 2 Dorm. En Santiago,https://www.portalinmobiliario.com/MLC-1724964706-departamento-en-arriendo-de-2-dorm-en-santiago-_JM#position=9&search_layout=stack&type=item&tracking_id=5afdc18f-d7d5-46d3-b169-140c6dc8d7ce
"Metro Moneda, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",370.000,Gastos comunes aproximados $ 65.000,43 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 4 días,Metro Moneda,https://www.portalinmobiliario.com/MLC-1725588708-metro-moneda-_JM#position=10&search_layout=stack&type=item&tracking_id=5afdc18f-d7d5-46d3-b169-140c6dc8d7ce
"Centro Histórico de Santiago, Santiago, RM (Metropolitana)",360.000,,48 m² totales / 2 dormitorios / 2 baños,3,2023-06-12,Publicado hace 3 días,Arriendo 2 Dormitorios El Pleno Centro De Santiago,https://www.portalinmobiliario.com/MLC-1726437606-arriendo-2-dormitorios-el-pleno-centro-de-santiago-_JM#position=11&search_layout=stack&type=item&tracking_id=5afdc18f-d7d5-46d3-b169-140c6dc8d7ce
"Rivas Vicuña 1590, Quinta Normal, Chile, Parque Padre Renato Poblete, Quinta Normal, RM (Metropolitana)",360.000,,2 dormitorios / 1 baño,2,2023-06-12,Publicado hace 3 días,Arriendo Departamento En Quinta Normal 2d 1b,https://www.portalinmobiliario.com/MLC-1727354012-arriendo-departamento-en-quinta-normal-2d-1b-_JM#position=12&search_layout=stack&type=item&tracking_id=5afdc18f-d7d5-46d3-b169-140c6dc8d7ce
"Metro Los Héroes - Tucapel Jiménez, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",370.000,Gastos comunes aproximados $ 95.000,41 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 3 días por Unne,Metro Los Héroes - Tucapel Jimenez,https://www.portalinmobiliario.com/MLC-1391890801-metro-los-heroes-tucapel-jimenez-_JM#position=13&search_layout=stack&type=item&tracking_id=5afdc18f-d7d5-46d3-b169-140c6dc8d7ce
"Blanco Encalada #2527, Barrio República, Santiago, RM (Metropolitana)",360.000,Gastos comunes aproximados $ 55.000,39 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 4 días,Departamento En Arriendo De 1 Dormitorio En Santiago,https://www.portalinmobiliario.com/MLC-1725258648-departamento-en-arriendo-de-1-dormitorio-en-santiago-_JM#position=14&search_layout=stack&type=item&tracking_id=5afdc18f-d7d5-46d3-b169-140c6dc8d7ce
